Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
559.33,3.3271827697753906,0.0,0.0,0.0,0.0,-0.5226196050643921
559.362,3.3271827697753906,0.0,0.0,0.0,0.0,-0.5226196050643921
559.406,3.3271827697753906,0.0,0.0,0.0,0.0,-0.5226196050643921
559.43,3.2481164932250977,0.0,0.0,0.0,0.0,-0.5836428999900818
559.462,3.2481164932250977,0.0,0.0,0.0,0.0,-0.5836428999900818
559.498,3.2481164932250977,0.0,0.0,0.0,0.0,-0.5836428999900818
559.53,3.251767158508301,0.0,0.0,0.0,0.0,-0.5430863499641418
559.562,3.251767158508301,0.0,0.0,0.0,0.0,-0.5430863499641418
559.606,3.251767158508301,0.0,0.0,0.0,0.0,-0.5430863499641418
559.63,3.278428792953491,0.0,0.0,0.0,0.0,-0.5843489170074463
559.662,3.278428792953491,0.0,0.0,0.0,0.0,-0.5843489170074463
559.718,3.278428792953491,0.0,0.0,0.0,0.0,-0.5843489170074463
559.73,3.1538474559783936,0.0,0.0,0.0,0.0,-0.5910572409629822
559.762,3.1538474559783936,0.0,0.0,0.0,0.0,-0.5910572409629822
559.806,3.1538474559783936,0.0,0.0,0.0,0.0,-0.5910572409629822
559.83,3.288212537765503,0.0,0.0,0.0,0.0,-0.4721665680408478
559.862,3.207704782485962,0.0,0.0,0.0,0.0,-0.48455172777175903
559.898,3.207704782485962,0.0,0.0,0.0,0.0,-0.48455172777175903
559.93,2.966179609298706,0.0,0.0,0.0,0.0,-0.505327045917511
559.962,2.973378896713257,0.0,0.0,0.0,0.0,-0.5210801959037781
560.002,2.973378896713257,0.0,0.0,0.0,0.0,-0.5210801959037781
560.03,3.111346483230591,0.0,0.0,0.0,0.0,-0.49151554703712463
560.062,3.141805410385132,0.0,0.0,0.0,0.0,-0.4930252134799957
560.102,3.141805410385132,0.0,0.0,0.0,0.0,-0.4930252134799957
560.13,3.413379192352295,0.0,0.0,0.0,0.0,-0.4783706068992615
560.162,3.403294801712036,0.0,0.0,0.0,0.0,-0.46199703216552734
560.206,3.119255781173706,0.0,0.0,0.0,0.0,-0.4689147174358368
560.23,3.119255781173706,0.0,0.0,0.0,0.0,-0.4689147174358368
560.262,3.082735538482666,0.0,0.0,0.0,0.0,-0.4494653344154358
560.298,3.082735538482666,0.0,0.0,0.0,0.0,-0.4494653344154358
560.33,3.172933340072632,0.0,0.0,0.0,0.0,-0.35463327169418335
560.362,3.093426465988159,0.0,0.0,0.0,0.0,-0.3335060179233551
560.398,3.093426465988159,0.0,0.0,0.0,0.0,-0.3335060179233551
560.43,2.9230268001556396,0.0,0.0,0.0,0.0,-0.4378586709499359
560.462,2.883359432220459,0.0,0.0,0.0,0.0,-0.4201652705669403
560.506,2.883359432220459,0.0,0.0,0.0,0.0,-0.4201652705669403
560.53,3.2011911869049072,0.0,0.0,0.0,0.0,-0.3469247817993164
560.562,3.0769364833831787,0.0,0.0,0.0,0.0,-0.3360341787338257
560.598,3.0769364833831787,0.0,0.0,0.0,0.0,-0.3360341787338257
560.63,2.8789894580841064,0.0,0.0,0.0,0.0,-0.3496536314487457
560.662,2.9057130813598633,0.0,0.0,0.0,0.0,-0.3349625766277313
560.702,2.9057130813598633,0.0,0.0,0.0,0.0,-0.3349625766277313
560.73,2.827420711517334,0.0,0.0,0.0,0.0,-0.3035150468349457
560.762,2.7919132709503174,0.0,0.0,0.0,0.0,-0.30319467186927795
560.81,2.7919132709503174,0.0,0.0,0.0,0.0,-0.30319467186927795
560.83,2.696322441101074,0.0,0.0,0.0,0.0,-0.2815442681312561
560.862,2.6646008491516113,0.0,0.0,0.0,0.0,-0.2824063301086426
560.906,2.6731181144714355,0.0,0.0,0.0,0.0,-0.27731966972351074
560.93,2.6731181144714355,0.0,0.0,0.0,0.0,-0.27731966972351074
560.962,2.6555368900299072,0.0,0.0,0.0,0.0,-0.26659756898880005
561.01,2.951571226119995,0.0,0.0,0.0,0.0,-0.2965644299983978
561.03,2.951571226119995,0.0,0.0,0.0,0.0,-0.2965644299983978
561.062,2.897979974746704,0.0,0.0,0.0,0.0,-0.2915830612182617
561.106,2.897979974746704,0.0,0.0,0.0,0.0,-0.2915830612182617
561.13,2.678121566772461,0.0,0.0,0.0,0.0,-0.2317235916852951
561.162,2.6738789081573486,0.0,0.0,0.0,0.0,-0.21995918452739716
561.206,2.6738789081573486,0.0,0.0,0.0,0.0,-0.21995918452739716
561.23,2.6948177814483643,0.0,0.0,0.0,0.0,-0.17230293154716492
561.262,2.6915342807769775,0.0,0.0,0.0,0.0,-0.17819315195083618
561.306,2.4621782302856445,0.0,0.0,0.0,0.0,-0.2016601413488388
561.33,2.4621782302856445,0.0,0.0,0.0,0.0,-0.2016601413488388
561.362,2.4436733722686768,0.0,0.0,0.0,0.0,-0.18144866824150085
561.406,2.4436733722686768,0.0,0.0,0.0,0.0,-0.18144866824150085
561.43,2.4500508308410645,0.0,0.0,0.0,0.0,-0.16359595954418182
561.462,2.46400785446167,0.0,0.0,0.0,0.0,-0.1591314822435379
561.514,2.4889822006225586,0.0,0.0,0.0,0.0,-0.19198933243751526
561.53,2.4889822006225586,0.0,0.0,0.0,0.0,-0.19198933243751526
561.562,2.489537477493286,0.0,0.0,0.0,0.0,-0.1809828132390976
561.598,2.489537477493286,0.0,0.0,0.0,0.0,-0.1809828132390976
561.63,2.215268135070801,0.0,0.0,0.0,0.0,-0.1434096097946167
561.662,2.2313668727874756,0.0,0.0,0.0,0.0,-0.13441428542137146
561.714,2.4717187881469727,0.0,0.0,0.0,0.0,-0.15912029147148132
561.73,2.4717187881469727,0.0,0.0,0.0,0.0,-0.15912029147148132
561.762,2.416949987411499,0.0,0.0,0.0,0.0,-0.14678998291492462
561.802,2.4148433208465576,0.0,0.0,0.0,0.0,-0.12847188115119934
561.83,2.4148433208465576,0.0,0.0,0.0,0.0,-0.12847188115119934
561.862,2.4239885807037354,0.0,0.0,0.0,0.0,-0.10989207774400711
561.898,2.4239885807037354,0.0,0.0,0.0,0.0,-0.10989207774400711
561.93,2.3555855751037598,0.0,0.0,0.0,0.0,-0.16444523632526398
561.962,2.3451626300811768,0.0,0.0,0.0,0.0,-0.16205266118049622
562.002,2.3451626300811768,0.0,0.0,0.0,0.0,-0.16205266118049622
562.03,2.443974018096924,0.0,0.0,0.0,0.0,-0.10712182521820068
562.062,2.443974018096924,0.0,0.0,0.0,0.0,-0.10712182521820068
562.106,2.1235461235046387,0.0,0.0,0.0,0.0,-0.06157522276043892
562.13,2.1498072147369385,0.0,0.0,0.0,0.0,-0.05380687862634659
562.162,2.1498072147369385,0.0,0.0,0.0,0.0,-0.05380687862634659
562.206,2.1498072147369385,0.0,0.0,0.0,0.0,-0.05380687862634659
562.23,2.195646286010742,0.0,0.0,0.0,0.0,0.0027583499904721975
562.262,2.195646286010742,0.0,0.0,0.0,0.0,0.0027583499904721975
562.306,2.195646286010742,0.0,0.0,0.0,0.0,0.0027583499904721975
562.33,2.201704978942871,0.0,0.0,0.0,0.0,-0.03792738914489746
562.362,2.201704978942871,0.0,0.0,0.0,0.0,-0.03792738914489746
562.406,2.201704978942871,0.0,0.0,0.0,0.0,-0.03792738914489746
562.43,2.232875347137451,0.0,0.0,0.0,0.0,-0.015290508978068829
562.462,2.232875347137451,0.0,0.0,0.0,0.0,-0.015290508978068829
562.498,2.232875347137451,0.0,0.0,0.0,0.0,-0.015290508978068829
562.53,2.2632482051849365,0.0,0.0,0.0,0.0,-0.04096006229519844
562.562,2.2632482051849365,0.0,0.0,0.0,0.0,-0.04096006229519844
562.598,2.2632482051849365,0.0,0.0,0.0,0.0,-0.04096006229519844
562.63,2.35186767578125,0.0,0.0,0.0,0.0,-0.014725059270858765
562.662,2.35186767578125,0.0,0.0,0.0,0.0,-0.014725059270858765
562.71,2.35186767578125,0.0,0.0,0.0,0.0,-0.014725059270858765
562.73,2.063448190689087,0.0,0.0,0.0,0.0,0.034051042050123215
562.762,2.063448190689087,0.0,0.0,0.0,0.0,0.034051042050123215
562.802,2.063448190689087,0.0,0.0,0.0,0.0,0.034051042050123215
562.83,2.122191905975342,0.0,0.0,0.0,0.0,-0.03403748571872711
562.862,2.147688627243042,0.0,0.0,0.0,0.0,-0.014223983511328697
562.906,2.147688627243042,0.0,0.0,0.0,0.0,-0.014223983511328697
562.93,2.149909734725952,0.0,0.0,0.0,0.0,0.012515811249613762
562.962,2.1437430381774902,0.0,0.0,0.0,0.0,0.03486606478691101
563.006,2.1437430381774902,0.0,0.0,0.0,0.0,0.03486606478691101
563.03,2.096660614013672,0.0,0.0,0.0,0.0,0.04641161859035492
563.062,2.0825843811035156,0.0,0.0,0.0,0.0,0.06009098142385483
563.106,2.0825843811035156,0.0,0.0,0.0,0.0,0.06009098142385483
563.13,2.2784531116485596,0.0,0.0,0.0,0.0,-0.016615932807326317
563.162,2.2446959018707275,0.0,0.0,0.0,0.0,-0.0014687658986076713
563.202,2.2446959018707275,0.0,0.0,0.0,0.0,-0.0014687658986076713
563.23,2.0315897464752197,0.0,0.0,0.0,0.0,0.055280983448028564
563.262,2.0019757747650146,0.0,0.0,0.0,0.0,0.07434432953596115
563.302,2.0019757747650146,0.0,0.0,0.0,0.0,0.07434432953596115
563.33,2.114013671875,0.0,0.0,0.0,0.0,0.11318228393793106
563.362,2.076789379119873,0.0,0.0,0.0,0.0,0.12421625852584839
563.398,2.076789379119873,0.0,0.0,0.0,0.0,0.12421625852584839
563.43,2.0464866161346436,0.0,0.0,0.0,0.0,0.08546076714992523
563.462,1.9984334707260132,0.0,0.0,0.0,0.0,0.10994555801153183
563.498,1.9984334707260132,0.0,0.0,0.0,0.0,0.10994555801153183
563.53,1.922874927520752,0.0,0.0,0.0,0.0,0.11339535564184189
563.562,1.8835029602050781,0.0,0.0,0.0,0.0,0.14022444188594818
563.606,1.8835029602050781,0.0,0.0,0.0,0.0,0.14022444188594818
563.63,1.9738795757293701,0.0,0.0,0.0,0.0,0.16668814420700073
563.662,2.073425054550171,0.0,0.0,0.0,0.0,0.13789857923984528
563.698,2.073425054550171,0.0,0.0,0.0,0.0,0.13789857923984528
563.73,2.133251190185547,0.0,0.0,0.0,0.0,0.12034396827220917
563.762,2.2156565189361572,0.0,0.0,0.0,0.0,0.09497841447591782
563.806,2.2156565189361572,0.0,0.0,0.0,0.0,0.09497841447591782
563.83,2.1700994968414307,0.0,0.0,0.0,0.0,0.13435044884681702
563.862,2.290327787399292,0.0,0.0,0.0,0.0,0.1298849731683731
563.906,2.290327787399292,0.0,0.0,0.0,0.0,0.1298849731683731
563.93,2.21372389793396,0.0,0.0,0.0,0.0,0.06416748464107513
563.962,2.3117406368255615,0.0,0.0,0.0,0.0,0.06721856445074081
564.006,2.3117406368255615,0.0,0.0,0.0,0.0,0.06721856445074081
564.03,2.4218087196350098,0.0,0.0,0.0,0.0,0.11006326228380203
564.062,2.5173661708831787,0.0,0.0,0.0,0.0,0.12300220876932144
564.114,2.4536831378936768,0.0,0.0,0.0,0.0,0.0926656723022461
564.13,2.4536831378936768,0.0,0.0,0.0,0.0,0.0926656723022461
564.162,2.5321121215820312,0.0,0.0,0.0,0.0,0.10696277767419815
564.202,2.5321121215820312,0.0,0.0,0.0,0.0,0.10696277767419815
564.23,2.4792590141296387,0.0,0.0,0.0,0.0,0.08471716195344925
564.262,2.5448896884918213,0.0,0.0,0.0,0.0,0.10771894454956055
564.306,2.5448896884918213,0.0,0.0,0.0,0.0,0.10771894454956055
564.33,2.6449108123779297,0.0,0.0,0.0,0.0,0.14324040710926056
564.362,2.6865522861480713,0.0,0.0,0.0,0.0,0.1678897887468338
564.422,2.6865522861480713,0.0,0.0,0.0,0.0,0.1678897887468338
564.43,2.734684944152832,0.0,0.0,0.0,0.0,0.10821791738271713
564.462,2.7731053829193115,0.0,0.0,0.0,0.0,0.13368436694145203
564.506,2.7731053829193115,0.0,0.0,0.0,0.0,0.13368436694145203
564.53,2.644144296646118,0.0,0.0,0.0,0.0,0.1119236946105957
564.562,2.7448484897613525,0.0,0.0,0.0,0.0,0.14178211987018585
564.602,2.7448484897613525,0.0,0.0,0.0,0.0,0.14178211987018585
564.63,2.810218095779419,0.0,0.0,0.0,0.0,0.15471170842647552
564.662,2.9267563819885254,0.0,0.0,0.0,0.0,0.18240603804588318
564.71,2.4281888008117676,0.0,0.0,0.0,0.0,0.19650983810424805
564.73,2.4281888008117676,0.0,0.0,0.0,0.0,0.19650983810424805
564.762,2.523406982421875,0.0,0.0,0.0,0.0,0.21342411637306213
564.81,2.523406982421875,0.0,0.0,0.0,0.0,0.21342411637306213
564.826,2.748922824859619,0.0,0.0,0.0,0.0,0.19098900258541107
564.862,2.7932755947113037,0.0,0.0,0.0,0.0,0.22460903227329254
564.898,2.7932755947113037,0.0,0.0,0.0,0.0,0.22460903227329254
564.93,3.0242626667022705,0.0,0.0,0.0,0.0,0.22478006780147552
564.962,3.056487798690796,0.0,0.0,0.0,0.0,0.2525402903556824
565.002,2.8988006114959717,0.0,0.0,0.0,0.0,0.25716516375541687
565.03,2.8988006114959717,0.0,0.0,0.0,0.0,0.25716516375541687
565.062,2.928506851196289,0.0,0.0,0.0,0.0,0.2743350565433502
565.106,2.970839023590088,0.0,0.0,0.0,0.0,0.25908994674682617
565.13,3.018498659133911,0.0,0.0,0.0,0.0,0.2756011188030243
565.162,3.018498659133911,0.0,0.0,0.0,0.0,0.2756011188030243
565.206,3.018498659133911,0.0,0.0,0.0,0.0,0.2756011188030243
565.23,2.865617513656616,0.0,0.0,0.0,0.0,0.311093807220459
565.262,2.865617513656616,0.0,0.0,0.0,0.0,0.311093807220459
565.298,2.865617513656616,0.0,0.0,0.0,0.0,0.311093807220459
565.33,3.2193899154663086,0.0,0.0,0.0,0.0,0.3249324560165405
565.362,3.2193899154663086,0.0,0.0,0.0,0.0,0.3249324560165405
565.402,3.2193899154663086,0.0,0.0,0.0,0.0,0.3249324560165405
565.43,3.0147275924682617,0.0,0.0,0.0,0.0,0.32054680585861206
565.462,3.0147275924682617,0.0,0.0,0.0,0.0,0.32054680585861206
565.506,3.150247573852539,0.0,0.0,0.0,0.0,0.3443428874015808
565.53,3.1762800216674805,0.0,0.0,0.0,0.0,0.3771851360797882
565.562,3.1762800216674805,0.0,0.0,0.0,0.0,0.3771851360797882
565.606,3.1762800216674805,0.0,0.0,0.0,0.0,0.3771851360797882
565.63,3.302462100982666,0.0,0.0,0.0,0.0,0.37812602519989014
565.662,3.302462100982666,0.0,0.0,0.0,0.0,0.37812602519989014
565.698,3.302462100982666,0.0,0.0,0.0,0.0,0.37812602519989014
565.73,3.04549241065979,0.0,0.0,0.0,0.0,0.35890647768974304
565.762,3.04549241065979,0.0,0.0,0.0,0.0,0.35890647768974304
565.814,3.0778446197509766,0.0,0.0,0.0,0.0,0.37321344017982483
565.83,3.0778446197509766,0.0,0.0,0.0,0.0,0.37321344017982483
565.862,3.094028949737549,0.0,0.0,0.0,0.0,0.4007377624511719
565.906,3.036282539367676,0.0,0.0,0.0,0.0,0.32348471879959106
565.93,3.036282539367676,0.0,0.0,0.0,0.0,0.32348471879959106
565.962,3.040147304534912,0.0,0.0,0.0,0.0,0.3427702486515045
566.006,3.040147304534912,0.0,0.0,0.0,0.0,0.3427702486515045
566.03,3.166548490524292,0.0,0.0,0.0,0.0,0.3435909152030945
566.062,3.2437210083007812,0.0,0.0,0.0,0.0,0.3620385229587555
566.106,3.2437210083007812,0.0,0.0,0.0,0.0,0.3620385229587555
566.13,3.2175652980804443,0.0,0.0,0.0,0.0,0.3527401089668274
566.162,3.2124476432800293,0.0,0.0,0.0,0.0,0.3742949366569519
566.198,3.2124476432800293,0.0,0.0,0.0,0.0,0.3742949366569519
566.23,3.3082501888275146,0.0,0.0,0.0,0.0,0.3538898825645447
566.262,3.329253911972046,0.0,0.0,0.0,0.0,0.389752060174942
566.306,3.329253911972046,0.0,0.0,0.0,0.0,0.389752060174942
566.33,3.364412307739258,0.0,0.0,0.0,0.0,0.3960738778114319
566.362,3.415043830871582,0.0,0.0,0.0,0.0,0.4132329523563385
566.41,3.415043830871582,0.0,0.0,0.0,0.0,0.4132329523563385
566.43,3.427753210067749,0.0,0.0,0.0,0.0,0.4443551301956177
566.462,3.3895411491394043,0.0,0.0,0.0,0.0,0.4622419476509094
566.498,3.3895411491394043,0.0,0.0,0.0,0.0,0.4622419476509094
566.53,3.4554288387298584,0.0,0.0,0.0,0.0,0.4452711343765259
566.562,3.453035831451416,0.0,0.0,0.0,0.0,0.4606250524520874
566.602,3.453035831451416,0.0,0.0,0.0,0.0,0.4606250524520874
566.63,3.433232545852661,0.0,0.0,0.0,0.0,0.3927767872810364
566.662,3.453418254852295,0.0,0.0,0.0,0.0,0.41708269715309143
566.71,3.387298583984375,0.0,0.0,0.0,0.0,0.43156224489212036
566.73,3.387298583984375,0.0,0.0,0.0,0.0,0.43156224489212036
566.762,3.4430506229400635,0.0,0.0,0.0,0.0,0.44854414463043213
566.806,3.4430506229400635,0.0,0.0,0.0,0.0,0.44854414463043213
566.83,3.605282783508301,0.0,0.0,0.0,0.0,0.40435248613357544
566.862,3.6264426708221436,0.0,0.0,0.0,0.0,0.4238055348396301
566.914,3.552722930908203,0.0,0.0,0.0,0.0,0.46963658928871155
566.93,3.552722930908203,0.0,0.0,0.0,0.0,0.46963658928871155
566.962,3.598214626312256,0.0,0.0,0.0,0.0,0.48621466755867004
567.006,3.7515876293182373,0.0,0.0,0.0,0.0,0.4891664385795593
567.03,3.7515876293182373,0.0,0.0,0.0,0.0,0.4891664385795593
567.062,3.7700188159942627,0.0,0.0,0.0,0.0,0.5152713060379028
567.11,3.7700188159942627,0.0,0.0,0.0,0.0,0.5152713060379028
567.13,3.397345542907715,0.0,0.0,0.0,0.0,0.367984414100647
567.162,3.481764793395996,0.0,0.0,0.0,0.0,0.3858015239238739
567.218,3.550095796585083,0.0,0.0,0.0,0.0,0.40327417850494385
567.23,3.550095796585083,0.0,0.0,0.0,0.0,0.40327417850494385
567.262,3.5577406883239746,0.0,0.0,0.0,0.0,0.43374133110046387
567.322,3.789515733718872,0.0,0.0,0.0,0.0,0.41106972098350525
567.33,3.789515733718872,0.0,0.0,0.0,0.0,0.41106972098350525
567.362,3.8023436069488525,0.0,0.0,0.0,0.0,0.4417756199836731
567.414,3.8023436069488525,0.0,0.0,0.0,0.0,0.4417756199836731
567.43,3.624342441558838,0.0,0.0,0.0,0.0,0.4648829400539398
567.462,3.681096076965332,0.0,0.0,0.0,0.0,0.4985255002975464
567.506,3.681096076965332,0.0,0.0,0.0,0.0,0.4985255002975464
567.53,3.868398666381836,0.0,0.0,0.0,0.0,0.46106845140457153
567.562,3.894798517227173,0.0,0.0,0.0,0.0,0.48190194368362427
567.606,3.894798517227173,0.0,0.0,0.0,0.0,0.48190194368362427
567.63,3.9714808464050293,0.0,0.0,0.0,0.0,0.4446210563182831
567.662,4.015270233154297,0.0,0.0,0.0,0.0,0.46994444727897644
567.714,4.015270233154297,0.0,0.0,0.0,0.0,0.46994444727897644
567.73,3.760037422180176,0.0,0.0,0.0,0.0,0.4451681971549988
567.762,3.7263617515563965,0.0,0.0,0.0,0.0,0.4795878529548645
567.806,3.9753427505493164,0.0,0.0,0.0,0.0,0.419702410697937
567.83,3.9753427505493164,0.0,0.0,0.0,0.0,0.419702410697937
567.862,4.009215831756592,0.0,0.0,0.0,0.0,0.4494759440422058
567.898,4.009215831756592,0.0,0.0,0.0,0.0,0.4494759440422058
567.93,3.978269577026367,0.0,0.0,0.0,0.0,0.4560440182685852
567.962,3.978269577026367,0.0,0.0,0.0,0.0,0.4560440182685852
567.998,4.001589775085449,0.0,0.0,0.0,0.0,0.491441011428833
568.03,3.9087750911712646,0.0,0.0,0.0,0.0,0.4849461019039154
568.062,3.8953282833099365,0.0,0.0,0.0,0.0,0.5164998769760132
568.098,3.8953282833099365,0.0,0.0,0.0,0.0,0.5164998769760132
568.13,3.8100359439849854,0.0,0.0,0.0,0.0,0.4828573763370514
568.162,3.8100359439849854,0.0,0.0,0.0,0.0,0.4828573763370514
568.202,3.8100359439849854,0.0,0.0,0.0,0.0,0.4828573763370514
568.23,3.778042793273926,0.0,0.0,0.0,0.0,0.5196876525878906
568.262,3.778042793273926,0.0,0.0,0.0,0.0,0.5196876525878906
568.306,4.108094692230225,0.0,0.0,0.0,0.0,0.5025341510772705
568.33,4.126293182373047,0.0,0.0,0.0,0.0,0.537962794303894
568.362,4.126293182373047,0.0,0.0,0.0,0.0,0.537962794303894
568.398,4.126293182373047,0.0,0.0,0.0,0.0,0.537962794303894
568.43,3.7197017669677734,0.0,0.0,0.0,0.0,0.4988992214202881
568.462,3.7197017669677734,0.0,0.0,0.0,0.0,0.4988992214202881
568.51,3.7197017669677734,0.0,0.0,0.0,0.0,0.4988992214202881
568.53,4.229174613952637,0.0,0.0,0.0,0.0,0.5318235754966736
568.562,4.229174613952637,0.0,0.0,0.0,0.0,0.5318235754966736
568.606,4.229174613952637,0.0,0.0,0.0,0.0,0.5318235754966736
568.63,4.226639270782471,0.0,0.0,0.0,0.0,0.5507557392120361
568.662,4.226639270782471,0.0,0.0,0.0,0.0,0.5507557392120361
568.706,4.226639270782471,0.0,0.0,0.0,0.0,0.5507557392120361
568.73,4.2106122970581055,0.0,0.0,0.0,0.0,0.5559645295143127
568.762,4.2106122970581055,0.0,0.0,0.0,0.0,0.5559645295143127
568.818,4.2106122970581055,0.0,0.0,0.0,0.0,0.5559645295143127
568.83,4.13472318649292,0.0,0.0,0.0,0.0,0.44033291935920715
568.862,4.106354713439941,0.0,0.0,0.0,0.0,0.48246005177497864
568.91,4.106354713439941,0.0,0.0,0.0,0.0,0.48246005177497864
568.93,4.147017955780029,0.0,0.0,0.0,0.0,0.5587239265441895
568.962,4.2185750007629395,0.0,0.0,0.0,0.0,0.5876774787902832
568.998,4.2185750007629395,0.0,0.0,0.0,0.0,0.5876774787902832
569.03,4.112293243408203,0.0,0.0,0.0,0.0,0.5208554863929749
569.062,4.090121269226074,0.0,0.0,0.0,0.0,0.557971715927124
569.106,4.090121269226074,0.0,0.0,0.0,0.0,0.557971715927124
569.13,3.9368481636047363,0.0,0.0,0.0,0.0,0.5982786417007446
569.162,3.959888219833374,0.0,0.0,0.0,0.0,0.6345940232276917
569.21,4.10806131362915,0.0,0.0,0.0,0.0,0.6024870872497559
569.23,4.10806131362915,0.0,0.0,0.0,0.0,0.6024870872497559
569.262,4.152217388153076,0.0,0.0,0.0,0.0,0.6344262957572937
569.302,4.152217388153076,0.0,0.0,0.0,0.0,0.6344262957572937
569.33,4.237601280212402,0.0,0.0,0.0,0.0,0.4975864589214325
569.362,4.235292434692383,0.0,0.0,0.0,0.0,0.5349146127700806
569.406,4.235292434692383,0.0,0.0,0.0,0.0,0.5349146127700806
569.43,4.033047199249268,0.0,0.0,0.0,0.0,0.5435248017311096
569.462,4.020495414733887,0.0,0.0,0.0,0.0,0.568510115146637
569.498,4.020495414733887,0.0,0.0,0.0,0.0,0.568510115146637
569.53,4.099363327026367,0.0,0.0,0.0,0.0,0.552617073059082
569.562,4.082299709320068,0.0,0.0,0.0,0.0,0.5884754061698914
569.61,4.082299709320068,0.0,0.0,0.0,0.0,0.5884754061698914
569.63,3.9295766353607178,0.0,0.0,0.0,0.0,0.6002983450889587
569.662,3.8872742652893066,0.0,0.0,0.0,0.0,0.6421719789505005
569.702,3.8872742652893066,0.0,0.0,0.0,0.0,0.6421719789505005
569.73,3.996467113494873,0.0,0.0,0.0,0.0,0.5287099480628967
