Time,time,xPos,yPos,yaw,xVel,yVel,zAngVel
249.894,249.8939971923828,49.04127502441406,1.1841766834259033,-0.3510333001613617,3.848376989364624,0.07375803589820862,-0.06933826953172684
249.942,249.906005859375,49.084877014160156,1.1691831350326538,-0.3516867160797119,3.836773633956909,0.0850558951497078,-0.02483775094151497
249.942,249.93800354003906,49.200496673583984,1.129179835319519,-0.35427021980285645,3.806563377380371,0.08427361398935318,-0.06094682589173317
249.942,249.94200134277344,49.214874267578125,1.1241657733917236,-0.3548472821712494,3.8045196533203125,0.07572886347770691,-0.1466124802827835
249.946,249.9459991455078,49.229248046875,1.1191898584365845,-0.3551316261291504,3.7987101078033447,0.08496469259262085,-0.06996382027864456
249.95,249.9499969482422,49.24359130859375,1.114195466041565,-0.3556821942329407,3.795616626739502,0.08121049404144287,-0.1371472328901291
249.99,249.96600341796875,49.30083465576172,1.0942195653915405,-0.35758092999458313,3.7814419269561768,0.0834537222981453,-0.13010258972644806
249.99,249.99000549316406,49.38625717163086,1.0642355680465698,-0.360613077878952,3.7649078369140625,0.08492555469274521,-0.13847202062606812
249.994,249.99400329589844,49.40046310424805,1.059227705001831,-0.3611224293708801,3.761885643005371,0.08661956340074539,-0.12380199879407883
249.998,249.9980010986328,49.4146728515625,1.0542196035385132,-0.36173132061958313,3.7642624378204346,0.08783727139234543,-0.1475146859884262
250.042,250.00999450683594,49.45726776123047,1.039154291152954,-0.3633344769477844,3.762575626373291,0.08887989819049835,-0.12184292823076248
250.042,250.03799438476562,49.55703353881836,1.0036150217056274,-0.36742129921913147,3.8010895252227783,0.08980977535247803,-0.1376754343509674
250.042,250.04200744628906,49.57136535644531,0.9984583258628845,-0.3678968548774719,3.80661940574646,0.08707109838724136,-0.10836202651262283
250.046,250.04600524902344,49.58573913574219,0.993313729763031,-0.36851048469543457,3.815422773361206,0.0966818556189537,-0.14533835649490356
250.05,250.0500030517578,49.60011672973633,0.9881311058998108,-0.36898791790008545,3.8208463191986084,0.08876025676727295,-0.11003395915031433
250.094,250.05799865722656,49.628971099853516,0.9777446389198303,-0.370099276304245,3.833644151687622,0.08972042798995972,-0.11423199623823166
250.094,250.08999633789062,49.745147705078125,0.9356402158737183,-0.37460583448410034,3.878603219985962,0.0945282131433487,-0.12123455852270126
250.094,250.093994140625,49.7597541809082,0.9303274154663086,-0.3752523958683014,3.8853156566619873,0.10312006622552872,-0.15417265892028809
250.102,250.09800720214844,49.77437973022461,0.9249933958053589,-0.3758244812488556,3.8901844024658203,0.1000063568353653,-0.13710486888885498
250.106,250.1020050048828,49.78902053833008,0.9196381568908691,-0.37638208270072937,3.895169496536255,0.10008654743432999,-0.13510499894618988
250.142,250.1179962158203,49.847713470458984,0.8980990052223206,-0.3785625398159027,3.9105992317199707,0.09971443563699722,-0.12795375287532806
250.142,250.14199829101562,49.93552780151367,0.8655672669410706,-0.3811611533164978,3.8876514434814453,0.10596318542957306,-0.09631634503602982
250.146,250.14599609375,49.9500846862793,0.8601197600364685,-0.38158637285232544,3.885377883911133,0.09055720269680023,-0.1103411391377449
250.15,250.14999389648438,49.96464157104492,0.8547101020812988,-0.38191401958465576,3.879035711288452,0.10107219964265823,-0.08621480315923691
250.194,250.1580047607422,49.99367904663086,0.843867838382721,-0.38265377283096313,3.870065450668335,0.10140398144721985,-0.08133745193481445
250.194,250.19000244140625,50.10914993286133,0.8005058169364929,-0.3854668140411377,3.8414905071258545,0.10352135449647903,-0.0694904699921608
250.194,250.19400024414062,50.12350845336914,0.795060932636261,-0.38583067059516907,3.8371198177337646,0.08767948299646378,-0.09259272366762161
250.202,250.197998046875,50.13786315917969,0.7896540760993958,-0.3861324191093445,3.834338426589966,0.10164374113082886,-0.07897668331861496
250.202,250.20199584960938,50.152191162109375,0.784206211566925,-0.3864915072917938,3.8303215503692627,0.08748169243335724,-0.09267077594995499
250.246,250.2100067138672,50.18080139160156,0.7733290195465088,-0.38724011182785034,3.824615001678467,0.09095855057239532,-0.13571041822433472
250.246,250.24200439453125,50.29434585571289,0.7300119400024414,-0.38995975255966187,3.770585060119629,0.09235489368438721,-0.12108913064002991
250.246,250.24600219726562,50.308406829833984,0.7246363759040833,-0.390315979719162,3.761671781539917,0.09766776859760284,-0.09404794126749039
250.25,250.25,50.32243728637695,0.7192423343658447,-0.39073944091796875,3.75542950630188,0.08945394307374954,-0.11187822371721268
250.294,250.25799560546875,50.350406646728516,0.7084907293319702,-0.39151015877723694,3.740962505340576,0.09024740755558014,-0.11178523302078247
250.294,250.2899932861328,50.4611930847168,0.6656041145324707,-0.3946482837200165,3.6902875900268555,0.090084508061409,-0.1065729409456253
250.294,250.29400634765625,50.474945068359375,0.6602582335472107,-0.39499160647392273,3.683849811553955,0.09177112579345703,-0.08765067905187607
250.298,250.29800415039062,50.48868179321289,0.654902994632721,-0.3954038619995117,3.6828043460845947,0.08942785859107971,-0.10306570678949356
250.306,250.302001953125,50.502403259277344,0.6495540142059326,-0.39574751257896423,3.6770756244659424,0.09134594351053238,-0.08666781336069107
250.346,250.31399536132812,50.54347610473633,0.6334822773933411,-0.39692220091819763,3.671417236328125,0.08931580930948257,-0.10259079933166504
250.346,250.3419952392578,50.63898468017578,0.5959001183509827,-0.39955899119377136,3.6600589752197266,0.08644098043441772,-0.07722754776477814
250.346,250.3459930419922,50.652610778808594,0.5905494093894958,-0.4000224471092224,3.65897798538208,0.09865651279687881,-0.11505290865898132
250.35,250.35000610351562,50.66621398925781,0.5851424336433411,-0.4003339409828186,3.6584198474884033,0.0824875757098198,-0.0726621150970459
250.398,250.38999938964844,50.802146911621094,0.5312374830245972,-0.4044102728366852,3.649500846862793,0.09913097321987152,-0.10408862680196762
250.398,250.3979949951172,50.829280853271484,0.5204229950904846,-0.40517735481262207,3.648270606994629,0.09941785782575607,-0.09853660315275192
